UP,Down,contronler,hard
0,0,contronler_8636,hard_22
0,0,contronler_8637,hard_22
0,0,contronler_8637,hard_22
0,0,contronler_8637,hard_22
0,0,contronler_8637,hard_22
0,0,contronler_8637,hard_22
0,0,contronler_8638,hard_22
0,0,contronler_8638,hard_22
0,0,contronler_8639,hard_22
0,0,contronler_8639,hard_22
0,0,contronler_8639,hard_22
0,0,contronler_8640,hard_22
0,0,contronler_8641,hard_22
0,0,contronler_8641,hard_22
0,0,contronler_8641,hard_22
0,0,contronler_8642,hard_22
0,0,contronler_8642,hard_22
0,0,contronler_8642,hard_22
0,0,contronler_8643,hard_22
0,0,contronler_8643,hard_22
0,0,contronler_8644,hard_22
0,0,contronler_8644,hard_22
0,0,contronler_8644,hard_22
0,0,contronler_8644,hard_22
0,0,contronler_8644,hard_22
0,0,contronler_8645,hard_22
0,0,contronler_8646,hard_22
0,0,contronler_8646,hard_22
0,0,contronler_8646,hard_22
0,0,contronler_8646,hard_22
0,0,contronler_8646,hard_22
0,0,contronler_8647,hard_22
0,0,contronler_8648,hard_22
0,0,contronler_8648,hard_22
0,0,contronler_8648,hard_22
0,0,contronler_8649,hard_22
0,0,contronler_8649,hard_22
0,0,contronler_8649,hard_22
0,0,contronler_8650,hard_22
0,0,contronler_8650,hard_22
0,0,contronler_8650,hard_22
0,0,contronler_8650,hard_22
0,0,contronler_8651,hard_22
0,0,contronler_8651,hard_22
0,0,contronler_8651,hard_22
0,0,contronler_8652,hard_22
0,0,contronler_8653,hard_22
0,0,contronler_8653,hard_22
0,0,contronler_8654,hard_22
0,0,contronler_8654,hard_22
0,0,contronler_8654,hard_22
0,0,contronler_8654,hard_22
0,0,contronler_8655,hard_22
0,0,contronler_8655,hard_22
0,0,contronler_8655,hard_22
0,0,contronler_8656,hard_22
0,0,contronler_8656,hard_22
0,0,contronler_8657,hard_22
0,0,contronler_8657,hard_22
0,0,contronler_8658,hard_22
0,0,contronler_8658,hard_22
0,0,contronler_8659,hard_22
0,0,contronler_8659,hard_22
0,0,contronler_8659,hard_22
0,0,contronler_8659,hard_22
0,0,contronler_8660,hard_22
0,0,contronler_8660,hard_22
0,0,contronler_8661,hard_22
0,0,contronler_8661,hard_22
0,0,contronler_8661,hard_22
0,0,contronler_8662,hard_22
0,0,contronler_8662,hard_22
0,0,contronler_8662,hard_22
0,0,contronler_8663,hard_22
0,0,contronler_8663,hard_22
0,0,contronler_8663,hard_22
0,0,contronler_8664,hard_22
0,0,contronler_8664,hard_22
0,0,contronler_8664,hard_22
0,0,contronler_8664,hard_22
0,0,contronler_8665,hard_22
0,0,contronler_8666,hard_22
0,0,contronler_8667,hard_22
0,0,contronler_8667,hard_22
0,0,contronler_8668,hard_22
0,0,contronler_8669,hard_22
0,0,contronler_8669,hard_22
0,0,contronler_8670,hard_22
0,0,contronler_8670,hard_22
0,0,contronler_8671,hard_22
0,0,contronler_8672,hard_22
0,0,contronler_8672,hard_22
0,0,contronler_8672,hard_22
0,0,contronler_8672,hard_22
0,0,contronler_8672,hard_22
0,0,contronler_8673,hard_22
0,0,contronler_8673,hard_22
0,0,contronler_8673,hard_22
0,0,contronler_8673,hard_22
0,0,contronler_8674,hard_22
0,0,contronler_8674,hard_22
0,0,contronler_8674,hard_22
0,0,contronler_8674,hard_22
0,0,contronler_8674,hard_22
0,0,contronler_8675,hard_22
0,0,contronler_8675,hard_22
0,0,contronler_8675,hard_22
0,0,contronler_8676,hard_22
0,0,contronler_8676,hard_22
0,0,contronler_8676,hard_22
0,0,contronler_8676,hard_22
0,0,contronler_8677,hard_22
0,0,contronler_8677,hard_22
0,0,contronler_8678,hard_22
0,0,contronler_8679,hard_22
0,0,contronler_8679,hard_22
0,0,contronler_8679,hard_22
0,0,contronler_8679,hard_22
0,0,contronler_8680,hard_22
0,0,contronler_8680,hard_22
0,0,contronler_8681,hard_22
0,0,contronler_8681,hard_22
0,0,contronler_8681,hard_22
0,0,contronler_8681,hard_22
0,0,contronler_8682,hard_22
0,0,contronler_8682,hard_22
0,0,contronler_8682,hard_22
0,0,contronler_8682,hard_22
0,0,contronler_8683,hard_22
0,0,contronler_8683,hard_22
0,0,contronler_8683,hard_22
0,0,contronler_8684,hard_22
0,0,contronler_8684,hard_22
0,0,contronler_8684,hard_22
0,0,contronler_8684,hard_22
0,0,contronler_8684,hard_22
0,0,contronler_8685,hard_22
0,0,contronler_8686,hard_22
0,0,contronler_8686,hard_22
0,0,contronler_8687,hard_22
0,0,contronler_8687,hard_22
0,0,contronler_8687,hard_22
0,0,contronler_8687,hard_22
0,0,contronler_8687,hard_22
0,0,contronler_8688,hard_22
0,0,contronler_8688,hard_22
0,0,contronler_8688,hard_22
0,0,contronler_8688,hard_22
0,0,contronler_8688,hard_22
0,0,contronler_8689,hard_22
0,0,contronler_8690,hard_22
0,0,contronler_8690,hard_22
0,0,contronler_8690,hard_22
0,0,contronler_8690,hard_22
0,0,contronler_8690,hard_22
0,0,contronler_8691,hard_22
0,0,contronler_8691,hard_22
0,0,contronler_8691,hard_22
0,0,contronler_8691,hard_22
0,0,contronler_8691,hard_22
0,0,contronler_8692,hard_22
0,0,contronler_8692,hard_22
0,0,contronler_8692,hard_22
0,0,contronler_8692,hard_22
0,0,contronler_8692,hard_22
0,0,contronler_8693,hard_22
0,0,contronler_8693,hard_22
0,0,contronler_8693,hard_22
0,0,contronler_8693,hard_22
0,0,contronler_8694,hard_22
0,0,contronler_8694,hard_22
0,0,contronler_8694,hard_22
0,0,contronler_8695,hard_22
0,0,contronler_8695,hard_22
0,0,contronler_8696,hard_22
0,0,contronler_8696,hard_22
0,0,contronler_8697,hard_22
0,0,contronler_8697,hard_22
0,0,contronler_8698,hard_22
0,0,contronler_8698,hard_22
0,0,contronler_8699,hard_22
0,0,contronler_8699,hard_22
0,0,contronler_8699,hard_22
0,0,contronler_8699,hard_22
0,0,contronler_8699,hard_22
0,0,contronler_8700,hard_22
0,0,contronler_8701,hard_22
0,0,contronler_8701,hard_22
0,0,contronler_8701,hard_22
0,0,contronler_8701,hard_22
0,0,contronler_8702,hard_22
0,0,contronler_8702,hard_22
0,0,contronler_8702,hard_22
0,0,contronler_8702,hard_22
0,0,contronler_8703,hard_22
0,0,contronler_8703,hard_22
0,0,contronler_8703,hard_22
0,0,contronler_8703,hard_22
0,0,contronler_8704,hard_22
0,0,contronler_8704,hard_22
0,0,contronler_8705,hard_22
0,0,contronler_8705,hard_22
0,0,contronler_8705,hard_22
0,0,contronler_8705,hard_22
0,0,contronler_8706,hard_22
0,0,contronler_8706,hard_22
0,0,contronler_8707,hard_22
0,0,contronler_8707,hard_22
0,0,contronler_8707,hard_22
0,0,contronler_8708,hard_22
0,0,contronler_8708,hard_22
0,0,contronler_8708,hard_22
0,0,contronler_8708,hard_22
0,0,contronler_8709,hard_22
0,0,contronler_8709,hard_22
0,0,contronler_8709,hard_22
0,0,contronler_8709,hard_22
0,0,contronler_8709,hard_22
0,0,contronler_8709,hard_22
0,0,contronler_8710,hard_22
0,0,contronler_8710,hard_22
0,0,contronler_8710,hard_22
0,0,contronler_8710,hard_22
0,0,contronler_8711,hard_22
0,0,contronler_8711,hard_22
0,0,contronler_8711,hard_22
0,0,contronler_8712,hard_22
0,0,contronler_8712,hard_22
0,0,contronler_8712,hard_22
0,0,contronler_8713,hard_22
0,0,contronler_8713,hard_22
0,0,contronler_8713,hard_22
0,0,contronler_8714,hard_22
0,0,contronler_8714,hard_22
0,0,contronler_8714,hard_22
0,0,contronler_8714,hard_22
0,0,contronler_8715,hard_22
0,0,contronler_8715,hard_22
0,0,contronler_8715,hard_22
0,0,contronler_8716,hard_22
0,0,contronler_8716,hard_22
0,0,contronler_8717,hard_22
0,0,contronler_8717,hard_22
0,0,contronler_8717,hard_22
0,0,contronler_8718,hard_22
0,0,contronler_8718,hard_22
0,0,contronler_8718,hard_22
0,0,contronler_8718,hard_22
0,0,contronler_8719,hard_22
0,0,contronler_8720,hard_22
0,0,contronler_8720,hard_22
0,0,contronler_8720,hard_22
0,0,contronler_8720,hard_22
0,0,contronler_8721,hard_22
0,0,contronler_8721,hard_22
0,0,contronler_8721,hard_22
0,0,contronler_8722,hard_22
0,0,contronler_8722,hard_22
0,0,contronler_8722,hard_22
0,0,contronler_8723,hard_22
0,0,contronler_8723,hard_22
0,0,contronler_8723,hard_22
0,0,contronler_8723,hard_22
0,0,contronler_8723,hard_22
0,0,contronler_8724,hard_22
0,0,contronler_8724,hard_22
0,0,contronler_8724,hard_22
0,0,contronler_8725,hard_22
0,0,contronler_8725,hard_22
0,0,contronler_8725,hard_22
0,0,contronler_8725,hard_22
0,0,contronler_8725,hard_22
0,0,contronler_8726,hard_22
0,0,contronler_8726,hard_22
0,0,contronler_8726,hard_22
0,0,contronler_8726,hard_22
0,0,contronler_8726,hard_22
0,0,contronler_8727,hard_22
0,0,contronler_8727,hard_22
0,0,contronler_8728,hard_22
0,0,contronler_8728,hard_22
0,0,contronler_8728,hard_22
0,0,contronler_8729,hard_22
0,0,contronler_8729,hard_22
0,0,contronler_8729,hard_22
0,0,contronler_8729,hard_22
0,0,contronler_8729,hard_22
0,0,contronler_8730,hard_22
0,0,contronler_8731,hard_22
0,0,contronler_8731,hard_22
0,0,contronler_8731,hard_22
0,0,contronler_8732,hard_22
0,0,contronler_8732,hard_22
0,0,contronler_8733,hard_22
0,0,contronler_8734,hard_22
0,0,contronler_8735,hard_22
0,0,contronler_8735,hard_22
0,0,contronler_8735,hard_22
0,0,contronler_8735,hard_22
0,0,contronler_8736,hard_22
0,0,contronler_8736,hard_22
0,0,contronler_8736,hard_22
0,0,contronler_8736,hard_22
0,0,contronler_8736,hard_22
0,0,contronler_8737,hard_22
0,0,contronler_8737,hard_22
0,0,contronler_8737,hard_22
0,0,contronler_8737,hard_22
0,0,contronler_8738,hard_22
0,0,contronler_8738,hard_22
0,0,contronler_8738,hard_22
0,0,contronler_8738,hard_22
0,0,contronler_8739,hard_22
0,0,contronler_8740,hard_22
0,0,contronler_8740,hard_22
0,0,contronler_8740,hard_22
0,0,contronler_8740,hard_22
0,0,contronler_8740,hard_22
0,0,contronler_8741,hard_22
0,0,contronler_8742,hard_22
0,0,contronler_8742,hard_22
0,0,contronler_8742,hard_22
0,0,contronler_8742,hard_22
0,0,contronler_8742,hard_22
0,0,contronler_8743,hard_22
0,0,contronler_8743,hard_22
0,0,contronler_8743,hard_22
0,0,contronler_8743,hard_22
0,0,contronler_8744,hard_22
0,0,contronler_8744,hard_22
0,0,contronler_8744,hard_22
0,0,contronler_8744,hard_22
0,0,contronler_8744,hard_22
0,0,contronler_8745,hard_22
0,0,contronler_8746,hard_22
0,0,contronler_8746,hard_22
0,0,contronler_8747,hard_22
0,0,contronler_8747,hard_22
0,0,contronler_8748,hard_22
0,0,contronler_8748,hard_22
0,0,contronler_8749,hard_22
0,0,contronler_8749,hard_22
0,0,contronler_8749,hard_22
0,0,contronler_8750,hard_22
0,0,contronler_8750,hard_22
0,0,contronler_8751,hard_22
0,0,contronler_8751,hard_22
0,0,contronler_8751,hard_22
0,0,contronler_8752,hard_22
0,0,contronler_8752,hard_22
0,0,contronler_8752,hard_22
0,0,contronler_8752,hard_22
0,0,contronler_8752,hard_22
0,0,contronler_8753,hard_22
0,0,contronler_8753,hard_22
0,0,contronler_8753,hard_22
0,0,contronler_8753,hard_22
0,0,contronler_8754,hard_22
0,0,contronler_8755,hard_22
0,0,contronler_8755,hard_22
0,0,contronler_8755,hard_22
0,0,contronler_8756,hard_22
0,0,contronler_8756,hard_22
0,0,contronler_8757,hard_22
0,0,contronler_8757,hard_22
0,0,contronler_8758,hard_22
0,0,contronler_8758,hard_22
0,0,contronler_8758,hard_22
0,0,contronler_8759,hard_22
0,0,contronler_8759,hard_22
0,0,contronler_8760,hard_22
0,0,contronler_8761,hard_22
0,0,contronler_8761,hard_22
0,0,contronler_8762,hard_22
0,0,contronler_8762,hard_22
0,0,contronler_8763,hard_22
0,0,contronler_8763,hard_22
0,0,contronler_8764,hard_22
0,0,contronler_8764,hard_22
0,0,contronler_8765,hard_22
0,0,contronler_8766,hard_22
0,0,contronler_8766,hard_22
0,0,contronler_8766,hard_22
0,0,contronler_8766,hard_22
0,0,contronler_8767,hard_22
0,0,contronler_8767,hard_22
0,0,contronler_8767,hard_22
0,0,contronler_8767,hard_22
0,0,contronler_8768,hard_22
0,0,contronler_8768,hard_22
0,0,contronler_8768,hard_22
0,0,contronler_8768,hard_22
0,0,contronler_8769,hard_22
0,0,contronler_8769,hard_22
0,0,contronler_8770,hard_22
0,0,contronler_8770,hard_22
0,0,contronler_8770,hard_22
0,0,contronler_8771,hard_22
0,0,contronler_8771,hard_22
0,0,contronler_8771,hard_22
0,0,contronler_8771,hard_22
0,0,contronler_8771,hard_22
0,0,contronler_8772,hard_22
0,0,contronler_8773,hard_22
0,0,contronler_8773,hard_22
0,0,contronler_8774,hard_22
0,0,contronler_8774,hard_22
0,0,contronler_8774,hard_22
0,0,contronler_8775,hard_22
0,0,contronler_8775,hard_22
0,0,contronler_8775,hard_22
0,0,contronler_8775,hard_22
0,0,contronler_8776,hard_22
0,0,contronler_8776,hard_22
0,0,contronler_8777,hard_22
0,0,contronler_8777,hard_22
0,0,contronler_8777,hard_22
0,0,contronler_8778,hard_22
0,0,contronler_8778,hard_22
0,0,contronler_8779,hard_22
0,0,contronler_8779,hard_22
0,0,contronler_8780,hard_22
0,0,contronler_8781,hard_22
0,0,contronler_8781,hard_22
0,0,contronler_8782,hard_22
0,0,contronler_8782,hard_22
0,0,contronler_8783,hard_22
0,0,contronler_8783,hard_22
0,0,contronler_8784,hard_22
0,0,contronler_8784,hard_22
0,0,contronler_8784,hard_22
0,0,contronler_8785,hard_22
0,0,contronler_8785,hard_22
0,0,contronler_8785,hard_22
0,0,contronler_8786,hard_22
0,0,contronler_8786,hard_22
0,0,contronler_8787,hard_22
0,0,contronler_8787,hard_22
0,0,contronler_8788,hard_22
0,0,contronler_8788,hard_22
0,0,contronler_8789,hard_22
0,0,contronler_8789,hard_22
0,0,contronler_8790,hard_22
0,0,contronler_8790,hard_22
0,0,contronler_8791,hard_22
0,0,contronler_8791,hard_22
0,0,contronler_8791,hard_22
0,0,contronler_8791,hard_22
0,0,contronler_8792,hard_22
0,0,contronler_8792,hard_22
0,0,contronler_8792,hard_22
0,0,contronler_8793,hard_22
0,0,contronler_8794,hard_22
0,0,contronler_8794,hard_22
0,0,contronler_8795,hard_22
0,0,contronler_8795,hard_22
0,0,contronler_8796,hard_22
0,0,contronler_8796,hard_22
0,0,contronler_8797,hard_22
0,0,contronler_8797,hard_22
0,0,contronler_8797,hard_22
0,0,contronler_8797,hard_22
0,0,contronler_8797,hard_22
0,0,contronler_8798,hard_22
0,0,contronler_8798,hard_22
0,0,contronler_8799,hard_22
0,0,contronler_8800,hard_22
0,0,contronler_8801,hard_22
0,0,contronler_8801,hard_22
0,0,contronler_8801,hard_22
0,0,contronler_8802,hard_22
0,0,contronler_8802,hard_22
0,0,contronler_8802,hard_22
0,0,contronler_8803,hard_22
0,0,contronler_8804,hard_22
0,0,contronler_8804,hard_22
0,0,contronler_8805,hard_22
0,0,contronler_8805,hard_22
0,0,contronler_8805,hard_22
0,0,contronler_8806,hard_22
0,0,contronler_8806,hard_22
0,0,contronler_8806,hard_22
0,0,contronler_8807,hard_22
0,0,contronler_8807,hard_22
0,0,contronler_8808,hard_22
0,0,contronler_8808,hard_22
0,0,contronler_8809,hard_22
0,0,contronler_8809,hard_22
0,0,contronler_8810,hard_22
0,0,contronler_8811,hard_22
0,0,contronler_8811,hard_22
0,0,contronler_8811,hard_22
0,0,contronler_8811,hard_22
0,0,contronler_8812,hard_22
0,0,contronler_8813,hard_22
0,0,contronler_8813,hard_22
0,0,contronler_8814,hard_22
0,0,contronler_8814,hard_22
0,0,contronler_8814,hard_22
0,0,contronler_8815,hard_22
0,0,contronler_8815,hard_22
0,0,contronler_8815,hard_22
0,0,contronler_8815,hard_22
0,0,contronler_8816,hard_22
0,0,contronler_8816,hard_22
0,0,contronler_8816,hard_22
0,0,contronler_8817,hard_22
0,0,contronler_8818,hard_22
0,0,contronler_8818,hard_22
0,0,contronler_8818,hard_22
0,0,contronler_8819,hard_22
0,0,contronler_8819,hard_22
0,0,contronler_8819,hard_22
0,0,contronler_8820,hard_22
0,0,contronler_8820,hard_22
0,0,contronler_8820,hard_22
0,0,contronler_8820,hard_22
0,0,contronler_8820,hard_22
0,0,contronler_8821,hard_22
0,0,contronler_8822,hard_22
0,0,contronler_8822,hard_22
0,0,contronler_8822,hard_22
0,0,contronler_8823,hard_22
0,0,contronler_8823,hard_22
0,0,contronler_8824,hard_22
0,0,contronler_8824,hard_22
0,0,contronler_8824,hard_22
0,0,contronler_8825,hard_22
0,0,contronler_8825,hard_22
0,0,contronler_8826,hard_22
0,0,contronler_8826,hard_22
0,0,contronler_8826,hard_22
0,0,contronler_8827,hard_22
0,0,contronler_8827,hard_22
0,0,contronler_8827,hard_22
0,0,contronler_8828,hard_22
0,0,contronler_8828,hard_22
0,0,contronler_8829,hard_22
0,0,contronler_8829,hard_22
0,0,contronler_8830,hard_22
0,0,contronler_8830,hard_22
0,0,contronler_8830,hard_22
0,0,contronler_8831,hard_22
0,0,contronler_8831,hard_22
0,0,contronler_8832,hard_22
0,0,contronler_8832,hard_22
0,0,contronler_8833,hard_22
0,0,contronler_8834,hard_22
0,0,contronler_8835,hard_22
0,0,contronler_8835,hard_22
0,0,contronler_8835,hard_22
0,0,contronler_8836,hard_22
0,0,contronler_8836,hard_22
0,0,contronler_8836,hard_22
0,0,contronler_8836,hard_22
0,0,contronler_8836,hard_22
0,0,contronler_8837,hard_22
0,0,contronler_8837,hard_22
0,0,contronler_8838,hard_22
0,0,contronler_8838,hard_22
0,0,contronler_8839,hard_22
0,0,contronler_8839,hard_22
0,0,contronler_8839,hard_22
0,0,contronler_8840,hard_22
0,0,contronler_8840,hard_22
0,0,contronler_8841,hard_22
0,0,contronler_8841,hard_22
0,0,contronler_8841,hard_22
0,0,contronler_8842,hard_22
0,0,contronler_8842,hard_22
0,0,contronler_8842,hard_22
0,0,contronler_8842,hard_22
0,0,contronler_8843,hard_22
0,0,contronler_8843,hard_22
0,0,contronler_8843,hard_22
0,0,contronler_8844,hard_22
0,0,contronler_8844,hard_22
0,0,contronler_8844,hard_22
0,0,contronler_8845,hard_22
0,0,contronler_8845,hard_22
0,0,contronler_8845,hard_22
0,0,contronler_8845,hard_22
0,0,contronler_8845,hard_22
0,0,contronler_8845,hard_22
0,0,contronler_8846,hard_22
0,0,contronler_8847,hard_22
0,0,contronler_8847,hard_22
0,0,contronler_8847,hard_22
0,0,contronler_8847,hard_22
0,0,contronler_8848,hard_22
0,0,contronler_8848,hard_22
0,0,contronler_8848,hard_22
0,0,contronler_8849,hard_22
0,0,contronler_8849,hard_22
0,0,contronler_8849,hard_22
0,0,contronler_8849,hard_22
0,0,contronler_8849,hard_22
0,0,contronler_8850,hard_22
0,0,contronler_8851,hard_22
0,0,contronler_8851,hard_22
0,0,contronler_8852,hard_22
0,0,contronler_8852,hard_22
0,0,contronler_8853,hard_22
0,0,contronler_8854,hard_22
0,0,contronler_8854,hard_22
0,0,contronler_8855,hard_22
0,0,contronler_8855,hard_22
0,0,contronler_8856,hard_22
0,0,contronler_8857,hard_22
0,0,contronler_8857,hard_22
0,0,contronler_8857,hard_22
0,0,contronler_8858,hard_22
0,0,contronler_8858,hard_22
0,0,contronler_8858,hard_22
0,0,contronler_8859,hard_22
0,0,contronler_8859,hard_22
0,0,contronler_8859,hard_22
0,0,contronler_8860,hard_22
0,0,contronler_8860,hard_22
0,0,contronler_8860,hard_22
0,0,contronler_8860,hard_22
0,0,contronler_8860,hard_22
0,0,contronler_8861,hard_22
0,0,contronler_8861,hard_22
0,0,contronler_8861,hard_22
0,0,contronler_8862,hard_22
0,0,contronler_8862,hard_22
0,0,contronler_8863,hard_22
0,0,contronler_8863,hard_22
0,0,contronler_8863,hard_22
0,0,contronler_8863,hard_22
0,0,contronler_8864,hard_22
0,0,contronler_8864,hard_22
0,0,contronler_8865,hard_22
0,0,contronler_8865,hard_22
0,0,contronler_8865,hard_22
0,0,contronler_8866,hard_22
0,0,contronler_8866,hard_22
0,0,contronler_8866,hard_22
0,0,contronler_8867,hard_22
0,0,contronler_8867,hard_22
0,0,contronler_8867,hard_22
0,0,contronler_8868,hard_22
0,0,contronler_8868,hard_22
0,0,contronler_8868,hard_22
0,0,contronler_8868,hard_22
0,0,contronler_8868,hard_22
0,0,contronler_8869,hard_22
0,0,contronler_8869,hard_22
0,0,contronler_8870,hard_22
0,0,contronler_8870,hard_22
0,0,contronler_8871,hard_22
0,0,contronler_8871,hard_22
0,0,contronler_8871,hard_22
0,0,contronler_8871,hard_22
0,0,contronler_8871,hard_22
0,0,contronler_8872,hard_22
0,0,contronler_8872,hard_22
0,0,contronler_8872,hard_22
0,0,contronler_8872,hard_22
0,0,contronler_8873,hard_22
0,0,contronler_8874,hard_22
0,0,contronler_8875,hard_22
0,0,contronler_8876,hard_22
0,0,contronler_8877,hard_22
0,0,contronler_8877,hard_22
0,0,contronler_8877,hard_22
0,0,contronler_8877,hard_22
0,0,contronler_8878,hard_22
0,0,contronler_8878,hard_22
0,0,contronler_8878,hard_22
0,0,contronler_8879,hard_22
0,0,contronler_8879,hard_22
0,0,contronler_8879,hard_22
0,0,contronler_8879,hard_22
0,0,contronler_8880,hard_22
0,0,contronler_8880,hard_22
0,0,contronler_8880,hard_22
0,0,contronler_8881,hard_22
0,0,contronler_8881,hard_22
0,0,contronler_8882,hard_22
0,0,contronler_8882,hard_22
0,0,contronler_8882,hard_22
0,0,contronler_8882,hard_22
0,0,contronler_8883,hard_22
0,0,contronler_8883,hard_22
0,0,contronler_8883,hard_22
0,0,contronler_8883,hard_22
0,0,contronler_8884,hard_22
0,0,contronler_8884,hard_22
0,0,contronler_8884,hard_22
0,0,contronler_8884,hard_22
0,0,contronler_8884,hard_22
0,0,contronler_8885,hard_22
0,0,contronler_8886,hard_22
0,0,contronler_8886,hard_22
0,0,contronler_8886,hard_22
0,0,contronler_8887,hard_22
0,0,contronler_8887,hard_22
0,0,contronler_8887,hard_22
0,0,contronler_8888,hard_22
0,0,contronler_8888,hard_22
0,0,contronler_8888,hard_22
0,0,contronler_8889,hard_22
0,0,contronler_8889,hard_22
0,0,contronler_8889,hard_22
0,0,contronler_8890,hard_22
0,0,contronler_8890,hard_22
0,0,contronler_8890,hard_22
0,0,contronler_8891,hard_22
0,0,contronler_8891,hard_22
0,0,contronler_8891,hard_22
0,0,contronler_8892,hard_22
0,0,contronler_8892,hard_22
0,0,contronler_8892,hard_22
0,0,contronler_8892,hard_22
0,0,contronler_8893,hard_22
0,0,contronler_8893,hard_22
0,0,contronler_8893,hard_22
0,0,contronler_8893,hard_22
0,0,contronler_8893,hard_22
0,0,contronler_8894,hard_22
0,0,contronler_8894,hard_22
0,0,contronler_8894,hard_22
0,0,contronler_8894,hard_22
0,0,contronler_8895,hard_22
0,0,contronler_8895,hard_22
0,0,contronler_8895,hard_22
0,0,contronler_8896,hard_22
0,0,contronler_8896,hard_22
0,0,contronler_8897,hard_22
0,0,contronler_8897,hard_22
0,0,contronler_8897,hard_22
0,0,contronler_8898,hard_22
0,0,contronler_8898,hard_22
0,0,contronler_8898,hard_22
0,0,contronler_8899,hard_22
0,0,contronler_8900,hard_22
0,0,contronler_8900,hard_22
0,0,contronler_8900,hard_22
0,0,contronler_8901,hard_22
0,0,contronler_8901,hard_22
0,0,contronler_8902,hard_22
0,0,contronler_8902,hard_22
0,0,contronler_8902,hard_22
0,0,contronler_8903,hard_22
0,0,contronler_8903,hard_22
0,0,contronler_8903,hard_22
0,0,contronler_8903,hard_22
0,0,contronler_8904,hard_22
0,0,contronler_8905,hard_22
0,0,contronler_8905,hard_22
0,0,contronler_8905,hard_22
0,0,contronler_8905,hard_22
0,0,contronler_8905,hard_22
0,0,contronler_8906,hard_22
0,0,contronler_8906,hard_22
0,0,contronler_8907,hard_22
0,0,contronler_8907,hard_22
0,0,contronler_8908,hard_22
0,0,contronler_8908,hard_22
0,0,contronler_8908,hard_22
0,0,contronler_8908,hard_22
0,0,contronler_8909,hard_22
0,0,contronler_8909,hard_22
0,0,contronler_8909,hard_22
0,0,contronler_8910,hard_22
0,0,contronler_8910,hard_22
0,0,contronler_8911,hard_22
0,0,contronler_8911,hard_22
0,0,contronler_8911,hard_22
0,0,contronler_8912,hard_22
0,0,contronler_8913,hard_22
0,0,contronler_8913,hard_22
0,0,contronler_8913,hard_22
0,0,contronler_8914,hard_22
0,0,contronler_8914,hard_22
0,0,contronler_8914,hard_22
0,0,contronler_8914,hard_22
0,0,contronler_8914,hard_22
0,0,contronler_8915,hard_22
0,0,contronler_8916,hard_22
0,0,contronler_8916,hard_22
0,0,contronler_8916,hard_22
0,0,contronler_8917,hard_22
0,0,contronler_8918,hard_22
0,0,contronler_8918,hard_22
0,0,contronler_8919,hard_22
0,0,contronler_8919,hard_22
0,0,contronler_8919,hard_22
0,0,contronler_8919,hard_22
0,0,contronler_8919,hard_22
0,0,contronler_8920,hard_22
0,0,contronler_8921,hard_22
0,0,contronler_8921,hard_22
0,0,contronler_8922,hard_22
0,0,contronler_8922,hard_22
0,0,contronler_8922,hard_22
0,0,contronler_8922,hard_22
0,0,contronler_8922,hard_22
0,0,contronler_8923,hard_22
0,0,contronler_8923,hard_22
0,0,contronler_8923,hard_22
0,0,contronler_8923,hard_22
0,0,contronler_8924,hard_22
0,0,contronler_8924,hard_22
0,0,contronler_8925,hard_22
0,0,contronler_8925,hard_22
0,0,contronler_8926,hard_22
0,0,contronler_8927,hard_22
0,0,contronler_8927,hard_22
0,0,contronler_8927,hard_22
0,0,contronler_8928,hard_22
0,0,contronler_8928,hard_22
0,0,contronler_8928,hard_22
0,0,contronler_8928,hard_22
0,0,contronler_8928,hard_22
0,0,contronler_8928,hard_22
0,0,contronler_8929,hard_22
0,0,contronler_8929,hard_22
0,0,contronler_8930,hard_22
0,0,contronler_8930,hard_22
0,0,contronler_8931,hard_22
0,0,contronler_8931,hard_22
0,0,contronler_8931,hard_22
0,0,contronler_8932,hard_22
0,0,contronler_8933,hard_22
0,0,contronler_8933,hard_22
0,0,contronler_8933,hard_22
0,0,contronler_8934,hard_22
0,0,contronler_8934,hard_22
0,0,contronler_8934,hard_22
0,0,contronler_8935,hard_22
0,0,contronler_8935,hard_22
0,0,contronler_8935,hard_22
0,0,contronler_8936,hard_22
0,0,contronler_8936,hard_22
0,0,contronler_8937,hard_22
0,0,contronler_8937,hard_22
0,0,contronler_8938,hard_22
0,0,contronler_8938,hard_22
0,0,contronler_8938,hard_22
0,0,contronler_8938,hard_22
0,0,contronler_8938,hard_22
0,0,contronler_8939,hard_22
0,0,contronler_8939,hard_22
0,0,contronler_8939,hard_22
0,0,contronler_8940,hard_22
0,0,contronler_8940,hard_22
0,0,contronler_8941,hard_22
0,0,contronler_8941,hard_22
0,0,contronler_8941,hard_22
0,0,contronler_8941,hard_22
0,0,contronler_8941,hard_22
0,0,contronler_8942,hard_22
0,0,contronler_8942,hard_22
0,0,contronler_8942,hard_22
0,0,contronler_8942,hard_22
0,0,contronler_8942,hard_22
0,0,contronler_8943,hard_22
0,0,contronler_8944,hard_22
0,0,contronler_8944,hard_22
0,0,contronler_8945,hard_22
0,0,contronler_8946,hard_22
0,0,contronler_8946,hard_22
0,0,contronler_8946,hard_22
0,0,contronler_8946,hard_22
0,0,contronler_8947,hard_22
0,0,contronler_8947,hard_22
0,0,contronler_8947,hard_22
0,0,contronler_8947,hard_22
0,0,contronler_8947,hard_22
0,0,contronler_8948,hard_22
0,0,contronler_8948,hard_22
